  6.566667      3779     1.101 4.788e+06 5.573e+07
  6.583333      3723      1.27 4.941e+06  5.36e+07
  6.600000      3815     1.219 5.111e+06 5.751e+07
  6.616667      3887     1.215 5.152e+06 5.452e+07
  6.633333      3935     1.188 5.138e+06 5.312e+07
  6.650000      3939     1.235 5.692e+06 5.852e+07
  6.666667      3970     1.304 5.185e+06 5.186e+07
  6.683333      3982       1.2 5.756e+06 5.569e+07
  6.700000      4025     1.303 5.834e+06 5.613e+07
  6.716667      4104     1.327 5.428e+06 5.034e+07
  6.733333      4059     1.313 5.752e+06 5.056e+07
  6.750000      4115     1.333 5.648e+06 4.816e+07
  6.766667      4143     1.157 5.265e+06 4.688e+07
  6.783333      4099     1.168 5.959e+06 4.988e+07
  6.800000      4066     1.084 5.301e+06 4.527e+07
  6.816667      4120     1.102 5.543e+06 4.699e+07
  6.833333      4116     1.113 5.487e+06 4.572e+07
  6.850000      4128     1.158 5.365e+06 4.287e+07
  6.866667      4136       1.2 5.692e+06  4.46e+07
  6.883333      4183     1.098 6.049e+06 4.593e+07
  6.900000      4138      1.15 6.245e+06  4.67e+07
  6.916667      4093     1.179 5.174e+06  3.83e+07
  6.933333      4125     1.187 5.577e+06 4.029e+07
  6.950000      4167     1.202 5.489e+06 4.143e+07
  6.966667      4149     1.154 5.318e+06 3.665e+07
  6.983333      4139     1.083 5.289e+06 3.788e+07
  7.000000      4165     1.174 5.288e+06 3.594e+07
  7.016667      4178     1.138 5.377e+06 3.609e+07
  7.033333      4197     1.097  5.13e+06 3.464e+07
  7.050000      4166     1.167 5.377e+06 3.375e+07
  7.066667      4135     1.116 6.026e+06 3.722e+07
  7.083333      4132     1.127 5.127e+06  3.28e+07
  7.100000      4090     1.114 4.836e+06 3.081e+07
  7.116667      4092      1.13 5.206e+06 3.212e+07
  7.133333      4092     1.085 5.431e+06 3.317e+07
  7.150000      4041      1.14  5.16e+06 3.236e+07
  7.166667      4038     1.205 5.245e+06 3.152e+07
  7.183333      4129      1.03  5.36e+06 3.124e+07
  7.200000      4001     1.062 5.421e+06 3.173e+07
  7.216667      3985      1.05 5.546e+06 3.128e+07
  7.233333      3990    0.9841 5.262e+06     3e+07
  7.250000      3920    0.9497 5.119e+06 2.966e+07
  7.266667      3921     1.024  5.31e+06  2.93e+07
  7.283333      3886    0.9673 5.444e+06 3.087e+07
  7.300000      3859    0.9881 5.625e+06 3.093e+07
  7.316667      3860     1.026 5.115e+06 2.823e+07
  7.333333      3815     1.008 4.912e+06  2.71e+07
  7.350000      3781    0.9664 4.852e+06 2.633e+07
  7.366667      3786    0.9282 4.933e+06 2.551e+07
  7.383333      3781     1.021 5.221e+06 2.623e+07
  7.400000      3741     0.987 5.631e+06   2.9e+07
  7.416667      3716    0.9354 4.791e+06 2.497e+07
  7.433333      3670     0.854 4.701e+06 2.455e+07
  7.450000      3663    0.9199 4.599e+06 2.378e+07
  7.466667      3679     0.873 4.868e+06 2.438e+07
  7.483333      3597    0.8355 4.978e+06  2.47e+07
  7.500000      3558     0.839 4.663e+06  2.38e+07
  7.516667      3565    0.8375  4.74e+06 2.401e+07
  7.533333      3483    0.8223 4.559e+06 2.314e+07
  7.550000      3453    0.8063 4.874e+06  2.28e+07
  7.566667      3404    0.8173 4.495e+06 2.179e+07
  7.583333      3417    0.8267  5.11e+06 2.404e+07
  7.600000      3389    0.7946 4.828e+06 2.262e+07
  7.616667      3367    0.8053 4.842e+06 2.222e+07
  7.633333      3332     0.823 4.806e+06 2.169e+07
  7.650000      3289    0.7805 4.509e+06 2.089e+07
  7.666667      3256     0.797 4.566e+06 2.137e+07
  7.683333      3233    0.7825 4.642e+06 1.986e+07
  7.700000      3226     0.742 4.215e+06 1.941e+07
  7.716667      3186    0.7425  4.63e+06 2.065e+07
  7.733333      3157    0.7476 4.205e+06 1.897e+07
  7.750000      3115    0.7182 4.661e+06 1.891e+07
  7.766667      3066    0.7322 4.273e+06 1.893e+07
  7.783333      3039    0.7259 4.947e+06  2.07e+07
  7.800000      3003      0.73 4.428e+06 1.923e+07
  7.816667      2999    0.6955 4.071e+06 1.764e+07
  7.833333      2947    0.6883 4.272e+06 1.829e+07
  7.850000      2891     0.672 4.358e+06 1.911e+07
  7.866667      2845    0.6502 4.501e+06 1.851e+07
  7.883333      2809    0.6302 4.617e+06  1.89e+07
  7.900000      2783    0.6538 4.438e+06 1.798e+07
  7.916667      2786    0.6341 4.551e+06 1.808e+07
  7.933333      2723    0.6401  4.37e+06 1.804e+07
  7.950000      2693    0.6148 4.634e+06 1.838e+07
